"tweets.user_id","tweets.status_id","tweets.created_at","tweets.screen_name","tweets.text","tweets.source","tweets.display_text_width","tweets.reply_to_status_id","tweets.reply_to_user_id","tweets.reply_to_screen_name","tweets.is_quote","tweets.is_retweet","tweets.favorite_count","tweets.retweet_count","tweets.quote_count","tweets.reply_count","tweets.ext_media_type","tweets.lang","tweets.quoted_status_id","tweets.quoted_text","tweets.quoted_created_at","tweets.quoted_source","tweets.quoted_favorite_count","tweets.quoted_retweet_count","tweets.quoted_user_id","tweets.quoted_screen_name","tweets.name","tweets.quoted_followers_count","tweets.quoted_friends_count","tweets.quoted_statuses_count","tweets.quoted_location","tweets.quoted_description","tweets.quoted_verified","tweets.retweet_status_id","tweets.retweet_text","tweets.retweet_created_at","tweets.retweet_source","tweets.retweet_favorite_count","tweets.retweet_retweet_count","tweets.retweet_user_id","tweets.retweet_screen_name","tweets.retweet_name","tweets.retweet_followers_count","tweets.retweet_friends_count","tweets.retweet_statuses_count","tweets.retweet_location","tweets.retweet_description","tweets.retweet_verified","tweets.place_url","tweets.place_name","tweets.place_full_name","tweets.place_type","tweets.country","tweets.country_code"
"x759009983782543360","x1512502164698144769",2022-04-08 18:46:31,"clusterfuhck","Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk","Twitter for iPhone",132,,,,FALSE,TRUE,0,73,,,,"en",,,,,,,,,"<U+2600><U+FE0E><U+FE0E>s<U+029F><U+1D1C><U+1D1B><U+1D1B><U+028F> <U+1D18><U+1D00><U+0274><U+1D1B>s<U+2600><U+FE0E><U+FE0E>",,,,,,,"x1512458122970996741","Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk",2022-04-08 15:51:31,"SocialFlow",483,73,"x17469289","nypost","New York Post",2520714,11018,462968,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,,,,,,
"x117487646","x1512502132834021378",2022-04-08 18:46:24,"Cami07__","cate blanchett wearing jean paul gaultier and jewelry by cynthia bach to the 2000 oscars https://t.co/IYNJlFrbkX","Twitter Web App",129,,,,FALSE,TRUE,0,101,,,,"en",,,,,,,,,".RMCF.",,,,,,,"x1512294390877900804","cate blanchett wearing jean paul gaultier and jewelry by cynthia bach to the 2000 oscars https://t.co/IYNJlFrbkX",2022-04-08 05:00:54,"Twitter for iPhone",995,101,"x875330368890691584","MIUCClAMUSE","sydney sweeney’s whore",81022,784,29382,"dm for business inquiries","it girl in training • hf twt • she/her • fan account",FALSE,,,,,,
"x1457083834332114947","x1512502128388026375",2022-04-08 18:46:22,"ab3skii","@joerogan reviewing the #Oscars like the #UFC <U+0001F602> #ProtectourParks3 funny as shit","Twitter for iPhone",79,,"x18208354","joerogan",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Skii",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1459417542464835588","x1512502116622946304",2022-04-08 18:46:20,"TshilidziNemuk6","Oscars governors discuss sanctions for Will Smith over slap https://t.co/29jg5v6MFQ https://t.co/Fe7OYZ570l","Twitter for Android",123,,,,FALSE,TRUE,0,1,,,,"en",,,,,,,,,"NEMUKULA/NEMAKONDE T",,,,,,,"x1512495518399676416","Oscars governors discuss sanctions for Will Smith over slap https://t.co/29jg5v6MFQ https://t.co/Fe7OYZ570l",2022-04-08 18:20:07,"dlvr.it",7,1,"x20433284","ewnupdates","Eyewitness News",1429606,3641,354867,"South Africa","INSIDE THE TRUTH",TRUE,,,,,,
"x4805559552","x1512502097488490501",2022-04-08 18:46:15,"michustar","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi","Twitter for iPad",127,,,,FALSE,TRUE,0,12,,,,"en",,,,,,,,,"michu<U+26A1><U+FE0F>",,,,,,,"x1512495893513224197","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi",2022-04-08 18:21:36,"Twitter for iPhone",118,12,"x1388915410922352642","eyecandymay","Mayah<U+2727>",1541,330,22600," 20!","<U+2727>tweets r all jokes /trav is daddy <U+2727>",FALSE,,,,,,
"x800101370300809216","x1512502063887958020",2022-04-08 18:46:07,"footieverse_","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa","Twitter for Android",140,,,,FALSE,TRUE,0,62,,,,"en",,,,,,,,,"Footieverse",,,,,,,"x1512476495893180420","Before Jada ever knew that some day a soft rapper from Philly would set it off at the Oscars and bish-slap Pookie from New Jack City

#WillSmithAssault FlashbackFriday #Oscars Set It Off https://t.co/eUIbFjYMIa",2022-04-08 17:04:31,"Twitter for iPad",56,62,"x1366973172","RewindMzansi","J<U+0001F170><U+FE0F>Y",16294,12938,127254,"Yonkindawo","TV writer for @quickreadmag <U+29BF> How-To Columnist <U+29BF>MzansiMagic fan<U+29BF> Reliable source of updates on #TheQueenMzansi #GomoraMzansi <U+29BF> Writing & TV <U+29BF> Ex twitter convict",FALSE,,,,,,
"x1317246180934471684","x1512502046158696451",2022-04-08 18:46:03,"DrewHavBB","Four Wisconsinites were among the 227 FCC complaints about the Oscars, according to WISN 

Read these… https://t.co/O38cp3njiu","Twitter for iPhone",102,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"DrewHav",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x357719482","x1512502013636091907",2022-04-08 18:45:55,"GraemeONeil","Amy Schumer addresses claims she stole a joke she told about Leonardo DiCaprio at the #Oscars: https://t.co/7ALwmqO1mj https://t.co/ES8vzBIVWa","Twitter Web App",118,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Graeme O'Neil",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1489443863424950275","x1512501983311065088",2022-04-08 18:45:48,"kaixoxx","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi","Twitter Web App",127,,,,FALSE,TRUE,0,12,,,,"en",,,,,,,,,"kai",,,,,,,"x1512495893513224197","This Ark was so intrigued and entertaining to watch,someone give these rpers oscars. <U+0001F451> https://t.co/1Z0jbLsmGi",2022-04-08 18:21:36,"Twitter for iPhone",118,12,"x1388915410922352642","eyecandymay","Mayah<U+2727>",1541,330,22600," 20!","<U+2727>tweets r all jokes /trav is daddy <U+2727>",FALSE,,,,,,
"x1482366940861640708","x1512501896275275785",2022-04-08 18:45:27,"Roolai1","Will Smith's fan support continues to decline after Oscars slap: poll https://t.co/x3yha67vPT https://t.co/jPGv8iPH0S","HelloworldTest123",129,,,,FALSE,TRUE,0,14,,,,"en",,,,,,,,,"Roolai",,,,,,,"x1512500246844264457","Will Smith's fan support continues to decline after Oscars slap: poll https://t.co/x3yha67vPT https://t.co/jPGv8iPH0S",2022-04-08 18:38:54,"SocialFlow",42,14,"x17469289","nypost","New York Post",2520714,11018,462968,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,,,,,,
"x1482366940861640708","x1512479080922456068",2022-04-08 17:14:48,"Roolai1","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf","HelloworldTest123",110,,,,FALSE,TRUE,0,16,,,,"en",,,,,,,,,"Roolai",,,,,,,"x1512478748096012292","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf",2022-04-08 17:13:28,"Echobox",31,16,"x87818409","guardian","The Guardian",10398411,1061,740066,"London","The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/gWyuUVlObq",TRUE,,,,,,
"x1437908879665348609","x1512501836581793793",2022-04-08 18:45:13,"Goomyvern","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR","Twitter Web App",140,,,,FALSE,TRUE,0,74,,,,"en",,,,,,,,,"Cunt Sol",,,,,,,"x1512444149122928646","Ricky Gervais thinks he would have evaded Will Smith's anger at the Oscars: “I wouldn’t have told a joke about his wife’s hair... I’d have told a joke about her boyfriend.” https://t.co/TfM93WSULR",2022-04-08 14:55:59,"SocialFlow",589,74,"x15279429","VanityFair","VANITY FAIR",4811744,1227,148723,"New York, NY","Vanitas vanitatum.",TRUE,,,,,,
"x1437908879665348609","x1512501670659321859",2022-04-08 18:44:33,"Goomyvern","Will Smith's fan support continues to decline after Oscars slap: poll https://t.co/x3yha67vPT https://t.co/jPGv8iPH0S","Twitter Web App",129,,,,FALSE,TRUE,0,14,,,,"en",,,,,,,,,"Cunt Sol",,,,,,,"x1512500246844264457","Will Smith's fan support continues to decline after Oscars slap: poll https://t.co/x3yha67vPT https://t.co/jPGv8iPH0S",2022-04-08 18:38:54,"SocialFlow",42,14,"x17469289","nypost","New York Post",2520714,11018,462968,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,,,,,,
"x1437908879665348609","x1512501754503462913",2022-04-08 18:44:53,"Goomyvern","Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk","Twitter Web App",132,,,,FALSE,TRUE,0,73,,,,"en",,,,,,,,,"Cunt Sol",,,,,,,"x1512458122970996741","Oscars slapper Will Smith says he turned down 'Django' due to 'violence' https://t.co/oAEsLTxbqG https://t.co/nvSeM23Zfk",2022-04-08 15:51:31,"SocialFlow",483,73,"x17469289","nypost","New York Post",2520714,11018,462968,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,,,,,,
"x287023495","x1512501822283517953",2022-04-08 18:45:10,"MikeFoley3","I want to be mad at the dude for the crap he pulled at the Oscars but its so painful to watch what this evil woman is doing to this man. https://t.co/4tg7t2O0E0","Twitter Web App",136,,,,TRUE,FALSE,0,0,,,,"en","x1512492731171590147","This is worse than Get Out…

https://t.co/C1OxKVzjuK",2022-04-08 18:09:02,"Twitter for iPhone",418,64,"x233000889","fleccas","Mike Foley",211169,3956,12275,"St. Petersburg, FL","FLECCAS TALKS THE PODCAST: Fridays at 10:30AM <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>",TRUE,,,,,,,,,,,,,,,,,,,,,
"x174936691","x1512501794458415105",2022-04-08 18:45:03,"im_pinder",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN","Twitter for Android",140,,,,FALSE,TRUE,0,264,,,,"en",,,,,,,,,"mohit pinder for soil",,,,,,,"x1512444512756506628",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN",2022-04-08 14:57:26,"Twitter for Android",375,264,"x1467080747479666691","cpsavesoil","Conscious Planet #SaveSoil",30885,17,955,"United States","#SaveSoil, a global movement envisioned by @SadhguruJV, seeks to bring about a concerted, conscious response to impending soil extinction.",FALSE,,,,,,
"x2490500690","x1512501791111487500",2022-04-08 18:45:02,"TellMeNow_","This video gives insight into their relationship with Jada seemingly ignoring his request.
https://t.co/fCLzbJjLMU","Hootsuite Inc.",114,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Tell Me Now",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1243569749277257728","x1512501788431118339",2022-04-08 18:45:01,"GudeaSumerian","@MichaelVaughan Best Script #Oscars goes to The TATA @IPL","Twitter for Android",41,"x1512490948013527041","x97893963","MichaelVaughan",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"The Professor",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x793605562919452672","x1512501786464169985",2022-04-08 18:45:01,"casasupernova","Will Smith’s Memoir Surges On Best-Seller Lists After Oscars Slap https://t.co/cLEwGRGpvN https://t.co/LzFv4b8hX1","Twitter for Android",125,,,,FALSE,TRUE,0,49,,,,"en",,,,,,,,,"diamond is in her hospital era",,,,,,,"x1512106884492365832","Will Smith’s Memoir Surges On Best-Seller Lists After Oscars Slap https://t.co/cLEwGRGpvN https://t.co/LzFv4b8hX1",2022-04-07 16:35:49,"Forbes Botstream",160,49,"x91478624","Forbes","Forbes",17692209,5136,380355,"New York, NY","Official account of Forbes, the world’s leading voice for entrepreneurial success and free enterprise, and home to breaking news, business, money and more.",TRUE,,,,,,
"x1348023286576373760","x1512501759159197706",2022-04-08 18:44:54,"tomofromtheyo","Will Smith's fan support continues to decline after Oscars slap: poll https://t.co/x3yha67vPT https://t.co/jPGv8iPH0S","Twitter for iPad",129,,,,FALSE,TRUE,0,14,,,,"en",,,,,,,,,"tomofromtheyo",,,,,,,"x1512500246844264457","Will Smith's fan support continues to decline after Oscars slap: poll https://t.co/x3yha67vPT https://t.co/jPGv8iPH0S",2022-04-08 18:38:54,"SocialFlow",42,14,"x17469289","nypost","New York Post",2520714,11018,462968,"New York, NY","Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",TRUE,,,,,,
"x1096191899252260864","x1512501692297879554",2022-04-08 18:44:39,"cheryIins","Kylie Minogue raving about Lady Gaga after her 2015 Oscars performance <U+0001F49C> https://t.co/PuKWEkMptX","Twitter Web App",114,,,,FALSE,TRUE,0,5,,,,"en",,,,,,,,,"Cher <U+2741> Taehyung’s WIFE",,,,,,,"x1512332614648025095","Kylie Minogue raving about Lady Gaga after her 2015 Oscars performance <U+0001F49C> https://t.co/PuKWEkMptX",2022-04-08 07:32:47,"Twitter for iPhone",54,5,"x1393078068479021060","nowismytime2","<U+0001F30A> Wanderlust <U+0001F30A>",2696,1956,10687,"Australia","I’m just here for the music <U+0001F3A7>",FALSE,,,,,,
"x495810312","x1512501571459948548",2022-04-08 18:44:10,"Inthecat","@SarahKSilverman @Baddiel I wish YOU had been the presenter at the Oscars","Twitter Web App",47,"x1512489526320676867","x30364057","SarahKSilverman",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Stan Dup",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1294831812","x1512501570470043655",2022-04-08 18:44:09,"wackermacker","@QuillGarrett @halftwottered She won't win any Oscars for that little scene. All staged and shock on que. They must think we are dumbasses.","Twitter Web App",110,"x1512489190541381652","x3392909368","QuillGarrett",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"wacker macker",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x930045350261526529","x1512501457169403908",2022-04-08 18:43:42,"JacquelineNany1","I’ll bet this husband really wanted to kick some ass last week after the disrespectful comments and insults directed at his wife last week.  Instead of reacting, he comforted his wife and assured her that everything is okay. #Oscars #ToxicMasculinity #WillSmith https://t.co/mBytxdd2I6","Twitter for iPhone",140,,,,FALSE,TRUE,0,14883,,,,"en",,,,,,,,,"Jacqueline Alexandria N.",,,,,,,"x1508310495018766339","I’ll bet this husband really wanted to kick some ass last week after the disrespectful comments and insults directed at his wife last week.  Instead of reacting, he comforted his wife and assured her that everything is okay. #Oscars #ToxicMasculinity #WillSmith https://t.co/mBytxdd2I6",2022-03-28 05:10:19,"Twitter for iPhone",104759,14883,"x22101543","Detroiter06","Adrian L. Green",2286,4885,13997,"Detroit, Michigan","Detroiter  • Prince Hall Freemason • AF<U+0391> • FAMU Rattler • Political Junkie",FALSE,,,,,,
"x909053827944509440","x1512501443680481282",2022-04-08 18:43:39,"coolest_mosaic","Minamata's Depp “He’s astonishing in it and looks so much like Smith in the film. I watched him find the meaning in the words, connect with those words &amp; connect w/Bill Nighy, It was like watching an acting master class. He was even called “Gene” on set” https://t.co/BXYWf6PPTe","Twitter for Android",140,,,,FALSE,TRUE,0,16,,,,"en",,,,,,,,,"citrine's",,,,,,,"x1512493821791191044","Minamata's Depp “He’s astonishing in it and looks so much like Smith in the film. I watched him find the meaning in the words, connect with those words &amp; connect w/Bill Nighy, It was like watching an acting master class. He was even called “Gene” on set” https://t.co/BXYWf6PPTe",2022-04-08 18:13:22,"Twitter for iPhone",62,16,"x3309371255","LauraBockov","TheRealLauraB<U+0001F30A><U+2694><U+FE0F>",14048,732,41622,"Legal Agregator & TruthSeeker ","Source JD legal docs & Co-Host “Road To Fairfax” Podcast (Movies, Myths & Monsters) @Mythnmonsters #JusticeForJohnnyDepp #BreastCancerSurvivor Gigi",FALSE,,,,,,
"x1071430981305974785","x1512501391998267402",2022-04-08 18:43:27,"nomcastpod","The last episode of ‘ROAD TO THE #OSCARS’
is OUT NOW <U+0001F64C>

@1DavidLong + @ErickWeber discuss #Oscars2022 / #WillAndChris before looking forward towards #Oscars 2023 and the likes of Damien Chazelle and #Babylon + others!
#AcademyAwards

DOWNLOAD NOW
<U+0001F447>
<U+0001F4F1><U+0001F4BB>: https://t.co/f8ubv6wGFQ https://t.co/7PNSJj78X2","Twitter for iPhone",140,,,,FALSE,TRUE,0,7,,,,"en",,,,,,,,,"The NOMCAST - Netflix Original Movie Podcast",,,,,,,"x1512469639498018825","The last episode of ‘ROAD TO THE #OSCARS’
is OUT NOW <U+0001F64C>

@1DavidLong + @ErickWeber discuss #Oscars2022 / #WillAndChris before looking forward towards #Oscars 2023 and the likes of Damien Chazelle and #Babylon + others!
#AcademyAwards

DOWNLOAD NOW
<U+0001F447>
<U+0001F4F1><U+0001F4BB>: https://t.co/f8ubv6wGFQ https://t.co/7PNSJj78X2",2022-04-08 16:37:17,"Twitter for iPhone",10,7,"x956916501033996294","filmisworthit","Is it Worth it? Podcast",1209,2039,2798,"England, United Kingdom","<U+0001F37F>#Film #Review #Podcast <U+0001F3A7> Presented by @iamcrag and @1davidlong <U+0001F3A5> Latest Episode available<U+0001F447>",FALSE,,,,,,
"x1338359048945631233","x1512501378551222275",2022-04-08 18:43:24,"sixty6777","People, this is the definition of privilege. It’s also a slap in the face (pun DEFINITELY intended) to people that experience ACTUAL trauma and have to continue to work, like our LEOs, FFs, EMTs/Medics, healthcare, military, and victims of violent crime <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> https://t.co/nw0c04KqTy","Twitter Web App",140,,,,FALSE,TRUE,0,15,,,,"en",,,,,,,,,"A",,,,,,,"x1510804477959307264","People, this is the definition of privilege. It’s also a slap in the face (pun DEFINITELY intended) to people that experience ACTUAL trauma and have to continue to work, like our LEOs, FFs, EMTs/Medics, healthcare, military, and victims of violent crime <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> https://t.co/nw0c04KqTy",2022-04-04 02:20:31,"Twitter for iPhone",54,15,"x1387084831952019456","Dr_KKuhlman","Katherine Kuhlman",840,317,397,"Scottsdale, AZ","<U+0001F1FA><U+0001F1F8>Police, Clinical, & Forensic Psychologist | UCF Knight <U+2694><U+FE0F> & DU Pio | Media & News Analyst | Opinion contributor @newsmax & @thehill | Opinions my own <U+0001F499>",FALSE,,,,,,
